player_id,name,position,age,injury_history_count,date,sleep_hours,sleep_quality,soreness,stress,mood,practice_minutes,practice_rpe,total_daily_load,game_minutes,player_load,accel_count,decel_count,total_distance_km,hsr_distance_m,sprint_distance_m,acwr,cmj_height_cm,rsi_modified,is_back_to_back,days_rest,travel_flag,time_zone_diff,unrivaled_flag,injured_within_7days,sleep_hours_7day_avg,sleep_hours_7day_std,soreness_7day_avg,soreness_7day_std,practice_minutes_7day_avg,practice_minutes_7day_std,cmj_height_cm_7day_avg,cmj_height_cm_7day_std,rsi_modified_7day_avg,rsi_modified_7day_std,player_load_7day_avg,player_load_7day_std,accel_count_7day_avg,accel_count_7day_std,decel_count_7day_avg,decel_count_7day_std,sleep_hours_zscore,soreness_zscore,stress_zscore,mood_zscore,cmj_height_cm_zscore,rsi_modified_zscore,player_load_zscore,accel_count_zscore,decel_count_zscore,flag_sleep_floor,flag_soreness_ceil,flag_stress_ceil,flag_acwr_spike,flag_load_drop,flag_accel_drop,flag_decel_drop,wellness_score,readiness_score,injury_risk_score,team_avg_pts,team_avg_min,game_result,game_margin,home_away
P003,Player F1,F,27,4,1/19/2026,7.7,9,7,7,6,60.4,5,50.4,0,277.8,34,34,4.98,432.5,111.8,0.89,31.3,0.46,0,3,0,0,0,0,7.585714286,0.285356919,5.857142857,1.214985793,57.18571429,21.37026194,30.52857143,0.340168026,0.365714286,0.041576092,314.0428571,41.81283125,38.42857143,3.408672413,34.71428571,4.070801957,0.446033286,0.423140587,0.56990808,-1.3830212,-0.312685281,5.90002177,-0.640844967,-0.60704534,-0.224811023,0,0,0,0,0,0,0,23.55,77.8,0.160111842,,,,,
P003,Player F1,F,27,4,1/20/2026,7.1,10,6,5,7,23.1,5,54.3,28,375.4,50,39,8.14,436.4,161.3,0.89,31.3,0.35,0,3,0,0,0,0,7.528571429,0.340168026,6,1.154700538,52.04285714,24.87688734,30.65714286,0.439155033,0.365714286,0.041576092,323.2285714,47.7061741,39.85714286,5.580578567,35.42857143,4.353433237,-0.468784158,-0.278447553,-1.123231386,-0.36717522,-0.308928145,-0.073440322,1.331730648,1.554586042,0.418815935,0,0,0,0,0,0,0,26.65,79.2,0.091453111,,,,,
P003,Player F1,F,27,4,1/21/2026,8.2,10,8,5,8,80.3,6,80.3,0,294.4,32,27,5.98,473.2,125.6,0.9,31.3,0.35,0,3,0,0,0,0,7.685714286,0.362530787,6,1.154700538,59.44285714,24.40641017,30.78571429,0.481070235,0.365714286,0.041576092,309.1,36.9211773,38.57142857,6.267831705,33.14285714,3.891382421,1.218495872,1.131522575,-1.095964807,0.618738487,-0.305303518,-0.072651258,-0.323419789,-0.887425064,-1.139331988,0,1,0,0,0,0,1,27.3,75.8,0.293841114,,,,,
P003,Player F1,F,27,4,1/22/2026,7,4,7,7,9,53.7,5,44.8,0,283.9,42,30,4.77,514,95.4,0.86,31.3,0.35,0,3,0,0,0,0,7.6,0.447213595,6.142857143,1.214985793,57.62857143,24.27472721,30.91428571,0.481070235,0.365714286,0.041576092,306.7,38.0858679,38.28571429,6.019808572,32.42857143,3.95209408,-0.638266857,0.402961658,0.60667622,1.597919037,-0.301803778,-0.07188708,-0.531187995,0.457973956,-0.724746592,0,0,0,0,0,0,0,25.5,73.3,0.153359829,,,,,
P003,Player F1,F,27,4,1/23/2026,7.1,8,5,5,7,15.3,7,70.4,30.1,368.2,55,44,8.61,536.4,151.5,0.9,31.3,0.35,0,7,1,1,1,0,7.485714286,0.459813627,6.142857143,1.214985793,47.62857143,25.36918829,31.04285714,0.439155033,0.365714286,0.041576092,319.8571429,41.50766424,40.85714286,8.649249899,34.14285714,5.871642911,-0.475939051,-1.01748128,-1.090691083,-0.40532667,-0.298421902,-0.071146509,1.187218751,2.194358764,1.102439217,0,0,0,0,0,0,0,27.65,74.2,0.070455477,,,,,
P003,Player F1,F,27,4,1/24/2026,7.6,6,5,6,6,64.1,4,42.8,0,326.3,29,29,6.79,490.9,130.1,0.82,31.3,0.35,0,3,0,0,0,0,7.442857143,0.427617987,6.142857143,1.214985793,52.68571429,24.47981676,31.17142857,0.340168026,0.365714286,0.041576092,317.3,40.29160376,39.85714286,9.651054717,33.28571429,6.156684327,0.301557305,-0.996569578,-0.223641262,-1.381970713,-0.295151409,-0.070428353,0.311137775,-1.285743306,-0.863827436,0,0,0,0,0,1,0,26.4,74.4,0.096157877,,,,,
P003,Player F1,F,27,4,1/25/2026,7.7,9,7,4,10,75.7,7,88.3,0,296,34,31,6.2,408.3,105.1,0.9,31.3,0.35,0,3,0,0,0,0,7.485714286,0.437525509,6.428571429,1.133893419,53.22857143,25.01324411,31.3,0,0.365714286,0.041576092,317.4285714,40.21031022,39.42857143,9.863352082,33.42857143,6.078847008,0.454088333,0.438899123,-1.92383976,2.54869759,-0.291986307,-0.069731505,-0.310669145,-0.610670334,-0.589284926,0,0,0,0,0,0,0,30.55,81,0.093441142,,,,,
P003,Player F1,F,27,4,1/26/2026,7.8,10,4,7,8,18.7,4,31.8,19.4,474.5,44,31,8.11,400.4,211.9,0.9,32,0.36,0,3,0,0,0,0,7.5,0.447213595,6,1.414213562,47.27142857,27.82790651,31.4,0.264575131,0.351428571,0.003779645,345.5285714,67.42273885,40.85714286,9.668308563,33,6.137317547,0.605813989,-1.707317619,0.650765343,0.52565222,0.140849011,0.360433062,3.369352202,0.688606889,-0.581578869,0,0,0,0,0,0,0,28.7,83.4,0.052500495,,,,,
P003,Player F1,F,27,4,1/27/2026,7.4,7,8,6,8,88.5,6,88.5,0,228.2,27,34,6.61,557.3,162.4,0.97,32,0.35,0,3,0,0,0,0,7.542857143,0.41576092,6.285714286,1.603567451,56.61428571,29.29979685,31.5,0.341565026,0.351428571,0.003779645,324.5,78.58460409,37.57142857,9.947481136,32.28571429,5.589105048,-0.034188996,1.15943364,-0.192582222,0.519268138,0.139487804,-0.076644845,-1.615468883,-1.527602646,-0.179585846,0,1,0,0,1,1,0,25.1,70.9,0.094217007,,,,,
P003,Player F1,F,27,4,1/28/2026,6.2,9,6,5,8,67,4,44.7,0,273.9,37,25,5.58,481.8,156.6,0.9,32,0.35,0,3,0,0,0,0,7.257142857,0.553344808,6,1.414213562,54.71428571,27.90593895,31.6,0.374165739,0.351428571,0.003779645,321.5714286,80.25745478,38.28571429,9.655987533,32,5.944184833,-1.948700309,-0.263740723,-1.033088395,0.51311208,0.138165314,-0.075928089,-0.714575919,-0.198372283,-1.372788669,1,0,0,0,0,0,1,26.3,73.8,0.067271493,,,,,
P003,Player F1,F,27,4,1/29/2026,7.5,9,7,6,7,20.3,8,78.2,25.6,437.1,35,44,8.19,762.1,175.4,0.98,32,0.35,0,3,0,0,0,0,7.328571429,0.546852466,6,1.414213562,49.94285714,30.81232746,31.7,0.374165739,0.351428571,0.003779645,343.4571429,88.71525343,37.28571429,9.569296138,34,7.348469228,0.157777076,0.443976087,-0.171515892,-0.437216159,0.136879741,-0.075231066,2.334950056,-0.455279282,1.165949197,0,0,0,0,0,0,0,25.25,77.5,0.070370198,,,,,
P003,Player F1,F,27,4,1/30/2026,7.3,5,5,4,7,62.5,8,83.3,0,276.8,33,29,6.69,421.1,113.4,0.99,32,0.35,0,7,1,1,1,0,7.357142857,0.538074167,6,1.414213562,56.68571429,26.88149479,31.8,0.341565026,0.351428571,0.003779645,330.4,91.15912827,34.14285714,5.55063274,31.85714286,6.011892975,-0.157754575,-0.981731657,-1.869255907,-0.432532377,0.135629398,-0.074552887,-0.666755525,-0.711055249,-0.828457888,0,0,0,0,0,0,0,28.95,73.6,0.105002268,,,,,
P003,Player F1,F,27,4,1/31/2026,7.8,10,5,4,10,74.8,7,87.2,0,298.6,21,31,5.82,378,76.2,1.07,32,0.35,0,3,0,0,0,0,7.385714286,0.558057857,6,1.414213562,58.21428571,27.66613023,31.9,0.264575131,0.351428571,0.003779645,326.4428571,91.96442894,33,7.325753659,32.14285714,5.899959645,0.63593136,-0.964669271,-1.79658946,2.448139464,0.134412706,-0.073892718,-0.265623195,-2.273106458,-0.552680402,0,0,0,0,0,1,0,32.7,82.4,0.194221078,,,,,
P003,Player F1,F,27,4,2/1/2026,7.7,7,5,7,9,7.1,6,57.1,33.3,327.7,57,33,8.35,760.9,92,1.03,32,0.35,0,3,0,0,0,0,7.385714286,0.558057857,5.714285714,1.380131119,48.41428571,32.21575332,32,0,0.351428571,0.003779645,330.9714286,90.9908368,36.28571429,11.70063083,32.42857143,5.883795341,0.468852139,-0.948471609,0.71562747,1.387199885,0.13322818,-0.073249777,0.265325637,2.395701102,-0.281342804,0,0,0,0,0,0,0,28.55,80,0.178744743,,,,,
P003,Player F1,F,27,4,2/2/2026,7.3,10,7,6,8,79.8,7,93.2,0,235.6,33,30,7.06,503.1,130.6,1.15,29,0.321,0,3,0,0,0,0,7.314285714,0.52734736,6.142857143,1.214985793,57.14285714,31.080372,31.57142857,1.133893419,0.345857143,0.01096097,296.8428571,70.73181409,34.71428571,11.22072912,32.28571429,5.936168397,-0.177705431,0.491088342,-0.113019764,0.440429948,-1.832109393,-1.400367178,-1.42354696,-0.654056002,-0.679612419,0,0,0,0,1,0,0,25.95,70.1,0.172793374,,,,,
P003,Player F1,F,27,4,2/3/2026,7,5,6,5,7,53.2,5,44.4,0,305.4,27,31,5.24,380.8,121.4,1.05,29,0.35,0,3,0,0,0,0,7.257142857,0.538074167,5.857142857,0.899735411,52.1,27.83942049,31.14285714,1.463850109,0.345857143,0.01096097,307.8714286,63.93735774,34.71428571,11.22072912,31.85714286,5.899959645,-0.661499024,-0.230836498,-0.938520862,-0.482733916,-1.766378158,-0.048501901,-0.12027899,-1.379402212,-0.537008263,0,0,0,0,0,1,0,26.5,69.7,0.102820778,,,,,
P003,Player F1,F,27,4,2/4/2026,7.3,4,6,9,7,22.3,8,80.4,25.3,372.9,44,35,7.37,725.3,177.5,1.13,29,0.35,0,3,0,0,0,0,7.414285714,0.273426233,5.857142857,0.899735411,45.71428571,28.95625601,30.71428571,1.603567451,0.345857143,0.01096097,322.0142857,66.08382123,35.71428571,11.75746976,33.28571429,5.122313465,-0.165949418,-0.228834323,2.385663658,-0.477820041,-1.707274224,-0.04810197,1.116655949,0.715712042,0.009004978,0,0,1,0,0,0,0,22.95,65.3,0.082041917,,,,,
P003,Player F1,F,27,4,2/5/2026,8.1,4,7,6,6,77.7,8,103.6,0,296.3,29,26,5.29,524.8,123.4,1.16,29,0.35,0,3,0,0,0,0,7.5,0.37859389,5.857142857,0.899735411,53.91428571,28.68596803,30.28571429,1.603567451,0.345857143,0.01096097,301.9,42.40055031,34.85714286,12.03368289,30.71428571,2.870208222,1.146606849,0.501531717,-0.130722491,-1.403901313,-1.653753547,-0.04771177,-0.303630085,-1.120269326,-1.216998092,0,0,0,0,0,1,1,25.15,65.3,0.158915282,,,,,
P003,Player F1,F,27,4,2/6/2026,7.9,8,6,5,7,74.4,5,62,0,310.4,37,28,5.39,302.1,136.4,1.11,29,0.35,0,7,1,1,1,0,7.585714286,0.393397896,6,0.816496581,55.61428571,29.61708001,29.85714286,1.463850109,0.345857143,0.01096097,306.7,40.96299143,35.42857143,12.02576599,30.57142857,2.992052966,0.798400863,-0.236435529,-0.933575424,-0.446982429,-1.604988712,-0.04733091,-0.041355864,-0.127460902,-0.921493303,0,0,0,0,0,0,0,27.85,69.9,0.088962188,,,,,
P003,Player F1,F,27,4,2/7/2026,7.7,9,6,4,8,21.8,6,72.3,33.7,420,37,29,7.64,425.4,214.3,1.09,29,0.35,0,3,0,0,0,0,7.571428571,0.386066858,6.142857143,0.690065559,48.04285714,30.65141961,29.42857143,1.133893419,0.345857143,0.01096097,324.0428571,58.78443267,37.71428571,10.20970593,30.28571429,3.039423504,0.460104618,-0.234476355,-1.724648847,0.48704198,-1.560314369,-0.046959026,1.993522188,-0.126445142,-0.772183574,0,0,0,0,0,0,0,29.55,76.7,0.053499978,,,,,
P003,Player F1,F,27,4,2/8/2026,7.7,8,6,6,6,54,5,45,0,279.2,37,30,5.87,465.9,160.6,1.07,29,0.35,0,3,0,0,0,0,7.571428571,0.386066858,6.285714286,0.487950036,54.74285714,24.77228674,29,0,0.345857143,0.01096097,317.1142857,61.09436495,34.85714286,5.72795983,29.85714286,2.794552524,0.455788084,-0.232565127,-0.086712159,-1.388656358,-1.519188588,-0.046595769,-0.636808022,-0.125453285,-0.626287604,0,0,0,0,0,0,0,25.55,71.7,0.042780626,,,,,
P003,Player F1,F,27,4,2/9/2026,7.2,4,8,6,7,67.5,4,45,0,258.9,35,32,6.5,437.3,166.9,0.97,32.2,0.346,0,3,0,0,0,0,7.557142857,0.399404318,6.428571429,0.786795792,52.98571429,23.07693138,29.45714286,1.209486314,0.349428571,0.001511858,320.4428571,56.36473061,35.14285714,5.669467095,30.14285714,2.911389784,-0.378774462,1.268849562,-0.086048006,-0.428776568,0.417062452,-0.237075904,-1.000135137,-0.373453226,-0.345644439,0,1,0,0,1,0,0,23.8,69.1,0.092027634,,,,,
P003,Player F1,F,27,4,2/10/2026,7.1,7,6,6,8,29.1,7,82.7,27.9,461.6,41,37,8.39,407.6,120.6,1.03,32.2,0.35,0,3,0,0,0,0,7.571428571,0.377334006,6.428571429,0.786795792,49.54285714,24.7749105,29.91428571,1.561440117,0.349428571,0.001511858,342.7571429,76.67622094,37.14285714,4.705619741,31,3.915780041,-0.542705286,-0.248806676,-0.085398882,0.509958617,0.413386942,-0.042962079,2.71146526,0.381652614,0.346921393,0,0,0,0,0,0,0,26.65,77.7,0.031318352,,,,,
P003,Player F1,F,27,4,2/11/2026,6.4,10,8,7,9,63,7,73.6,0,250.6,36,31,6.02,494.6,118.9,1.02,32.2,0.35,0,3,0,0,0,0,7.442857143,0.582686716,6.714285714,0.951189731,55.35714286,21.92812936,30.37142857,1.710471948,0.349428571,0.001511858,325.2857143,82.38431138,36,3.605551275,30.42857143,3.505098328,-1.714115906,1.256718963,0.726550519,1.445439596,0.40980715,-0.04264456,-1.124931244,-0.252279865,-0.489129334,1,1,0,0,1,0,0,23.6,70,0.114400012,,,,,
P003,Player F1,F,27,4,2/12/2026,7.6,9,8,5,8,74.7,5,62.3,0,294.6,36,25,5.91,551.9,108.4,0.92,32.2,0.35,0,3,0,0,0,0,7.371428571,0.515474816,6.857142857,1.069044968,54.92857143,21.44261445,30.82857143,1.710471948,0.349428571,0.001511858,325.0428571,82.48644044,37,1.914854216,30.28571429,3.728908943,0.323597056,1.233130729,-0.910028433,0.480167373,0.406318985,-0.042333976,-0.340800735,-0.250326998,-1.322679748,0,1,0,0,0,0,1,26.4,75,0.094675166,,,,,
P003,Player F1,F,27,4,2/13/2026,7.7,9,7,5,6,16.7,8,86.8,32.3,351,47,41,7.78,602.1,174.3,0.97,32.2,0.35,0,7,1,1,1,0,7.342857143,0.485994317,7,1,46.68571429,23.68328726,31.28571429,1.561440117,0.349428571,0.001511858,330.8428571,82.71230979,38.42857143,4.237025012,32.14285714,5.304984179,0.487894864,0.464871656,-0.898054465,-1.400565845,0.402918596,-0.04203008,0.649679865,1.158669912,0.926160663,0,0,0,0,0,0,0,25.55,71.6,0.087623972,,,,,
P003,Player F1,F,27,4,2/14/2026,8.1,5,5,6,6,46.9,7,54.7,0,364,40,29,5.53,344.7,143.5,0.92,32.2,0.35,0,3,0,0,0,0,7.4,0.553774924,6.857142857,1.214985793,50.27142857,21.04017699,31.74285714,1.209486314,0.349428571,0.001511858,322.8428571,75.00039682,38.85714286,4.220133151,32.14285714,5.304984179,1.154802108,-1.039628816,-0.069990252,-1.371312082,0.399602356,-0.041732634,0.871768304,0.246121383,-0.75500504,0,0,0,0,0,0,0,27.15,76.6,0.066411642,,,,,
P003,Player F1,F,27,4,2/15/2026,6.9,7,6,4,10,73.2,8,97.6,0,226.2,35,28,6.08,431,117.9,1.02,32.2,0.35,0,3,0,0,0,0,7.285714286,0.563999325,6.857142857,1.214985793,53.01428571,22.78628451,32.2,0,0.349428571,0.001511858,315.2714286,82.44615848,38.57142857,4.429339411,31.85714286,5.4902511,-0.873064432,-0.274609903,-1.714340113,2.361479305,0.396366844,-0.041441413,-1.566928433,-0.398120513,-0.886227995,1,0,0,0,1,0,0,30.35,78.7,0.120812197,,,,,
P003,Player F1,F,27,4,2/16/2026,7.1,8,7,5,8,18.1,5,55.8,32.6,311.2,45,43,7.76,563.7,75.1,1.03,30.6,0.256,0,3,0,0,0,0,7.271428571,0.567786009,6.714285714,1.112697281,45.95714286,25.08597597,31.97142857,0.604743157,0.336571429,0.03552866,322.7428571,78.7742525,40,4.69041576,33.42857143,6.924765769,-0.527019327,0.482254319,-0.85673332,0.461627147,-0.597987174,-4.762261103,-0.047042884,0.897601504,1.220776655,0,0,0,0,0,0,0,26.65,70.8,0.11503096,,,,,
P003,Player F1,F,27,4,2/17/2026,7.9,4,7,6,8,72.9,5,60.7,0,228.9,34,35,5.35,307.9,122.5,1,30.6,0.35,0,3,0,0,0,0,7.385714286,0.606708528,6.857142857,1.069044968,52.21428571,25.63698036,31.74285714,0.780720058,0.336571429,0.03552866,289.5,56.30550595,39,5.163977795,33.14285714,6.792853387,0.826091367,0.478214145,-0.033419284,0.457821498,-0.592464834,0.021145947,-1.492560145,-0.537261888,0.085860852,0,0,0,0,1,0,0,26.85,73.1,0.111750528,,,,,
P003,Player F1,F,27,4,2/18/2026,7.1,6,8,6,7,77.1,7,90,0,295.9,41,23,5.17,304.1,113,1.01,30.6,0.35,0,3,0,0,0,0,7.485714286,0.45617457,6.857142857,1.069044968,54.22857143,27.1357522,31.51428571,0.855235974,0.336571429,0.03552866,295.9714286,53.62905662,39.71428571,5.023753103,32,7.810249676,-0.534802531,1.237236797,-0.033195571,-0.454108676,-0.58709323,0.021004489,-0.292948962,0.377929763,-1.597624259,0,1,0,0,0,0,1,23.65,69.5,0.085285427,,,,,
P003,Player F1,F,27,4,2/19/2026,6.5,8,7,6,8,13.5,7,59.8,25.2,367.7,43,40,7.56,471.1,188.8,1.01,30.6,0.35,0,3,0,0,0,0,7.328571429,0.582277957,6.714285714,0.951189731,45.48571429,29.21976663,31.28571429,0.855235974,0.336571429,0.03552866,306.4142857,60.05024087,40.71428571,4.855041562,34.14285714,7.625146369,-1.548872707,0.45620719,-0.03297629,0.462660229,-0.581865611,0.020865833,0.968115718,0.636753862,0.799633219,1,0,0,0,0,0,0,24.75,72,0.128576547,,,,,
P003,Player F1,F,27,4,2/20/2026,7,6,8,6,7,71.8,4,47.9,0,306.3,32,31,6.16,322.6,130.1,0.96,30.6,0.35,0,7,1,1,1,0,7.228571429,0.567786009,6.857142857,1.069044968,53.35714286,27.54655799,31.05714286,0.780720058,0.336571429,0.03552866,300.0285714,56.80797228,38.57142857,4.928053803,32.71428571,7.040698017,-0.673528058,1.217013985,-0.032761297,-0.458992546,-0.576775643,0.020729885,-0.12128968,-0.814125041,-0.461451746,0,1,0,0,0,0,0,23.5,65.8,0.089670305,,,,,
P003,Player F1,F,27,4,2/21/2026,7,10,7,5,7,63.7,7,74.3,0,320.1,44,31,3.56,580.9,116.3,1.01,30.6,0.35,0,3,0,0,0,0,7.071428571,0.419182879,7.142857143,0.690065559,55.75714286,27.62196331,30.82857143,0.604743157,0.336571429,0.03552866,293.7571429,50.65911755,39.14285714,5.336308694,33,6.904105059,-0.667209487,0.435481821,-0.868012113,-0.455410935,-0.571817377,0.020596561,0.12318137,0.774607278,-0.457844146,0,0,0,0,0,0,0,25.5,77.2,0.159971005,,,,,
P003,Player F1,F,27,4,2/22/2026,6.5,10,7,6,7,17.8,5,47.3,26,408.5,40,36,7.56,643.4,162.2,0.91,30.6,0.35,0,3,0,0,0,0,7.014285714,0.470561974,7.285714286,0.487950036,47.84285714,29.6532099,30.6,0,0.336571429,0.03552866,319.8,56.64571181,39.85714286,5.014265364,34.14285714,6.593647737,-1.50844747,0.432185779,-0.021457824,-0.451912076,-0.566985216,0.020465775,1.693430973,0.238644454,0.248794315,1,0,0,0,0,0,0,23.75,72.7,0.126294806,,,,,
P003,Player F1,F,27,4,2/23/2026,7.8,5,6,5,9,65.9,4,43.9,0,284.2,32,33,6.28,461,109.7,0.91,29.7,0.454,0,3,0,0,0,0,7.114285714,0.558057857,7.142857143,0.690065559,54.67142857,27.0520926,30.47142857,0.340168026,0.364857143,0.039308305,315.9428571,58.22610689,38,5.196152423,32.71428571,5.313952883,0.70820148,-0.341221061,-0.8635925,1.416293126,-1.137492219,4.794408385,-0.530866545,-0.82551441,-0.177293873,0,0,0,0,0,0,0,29.7,79.1,0.181277068,,,,,
P003,Player F1,F,27,4,2/24/2026,7.2,7,7,7,7,67.5,6,67.5,0,219.7,38,33,6.02,552.3,117.6,0.91,29.7,0.35,0,3,0,0,0,0,7.014285714,0.445078912,7.142857143,0.690065559,53.9,26.51735281,30.34285714,0.439155033,0.364857143,0.039308305,314.6285714,60.57476687,38.57142857,4.894116974,32.42857143,5.223572943,-0.310472364,0.43567616,0.833131616,-0.463329163,-1.12130439,-0.035068368,-1.664921341,-0.018300956,-0.17616137,0,0,0,0,1,0,0,23.8,70.5,0.081845123,,,,,
P003,Player F1,F,27,4,2/25/2026,7.9,7,9,7,7,18.8,6,77.2,38.9,387.3,23,40,8.46,499.3,188.7,0.89,29.7,0.35,0,3,0,0,0,0,7.128571429,0.558910505,7.285714286,0.951189731,45.57142857,27.16380645,30.21428571,0.481070235,0.364857143,0.039308305,327.6857143,65.51433504,36,7.461009762,34.85714286,3.891382421,0.879089794,1.989497302,0.82446803,-0.459879493,-1.105791253,-0.034853679,1.299358914,-2.027248838,0.827510521,0,1,0,0,0,1,0,22.85,64.7,0.138567844,,,,,
P003,Player F1,F,27,4,2/26/2026,6.8,5,6,5,6,57.5,4,38.3,0,323.9,25,33,5.55,538.5,103.5,0.88,29.7,0.35,0,3,0,0,0,0,7.171428571,0.512231347,7.142857143,1.069044968,51.85714286,23.32515503,30.08571429,0.481070235,0.364857143,0.039308305,321.4285714,63.10295065,33.42857143,7.742892286,33.85714286,3.184785259,-0.999128201,-0.36378507,-0.878050263,-1.392343051,-1.090907146,-0.034642885,0.17588001,-1.702789932,-0.185512807,1,0,0,0,0,1,0,25.2,69.1,0.143780151,,,,,
P003,Player F1,F,27,4,2/27/2026,7.2,6,6,6,8,67.5,8,90,0,237.3,36,46,6,474.4,101.2,0.96,29.7,0.35,0,7,1,1,1,0,7.2,0.506622805,6.857142857,1.069044968,51.24285714,22.76223899,29.95714286,0.439155033,0.364857143,0.039308305,311.5714286,70.78193541,34,7.767453465,36,5.291502622,-0.307564134,-0.361322349,-0.020440816,0.493360692,-1.076610623,-0.034435869,-1.339951147,-0.233386793,1.692348954,0,0,0,0,1,0,0,26.8,67.7,0.110568931,,,,,
P003,Player F1,F,27,4,2/28/2026,8.1,9,5,6,9,17.3,5,56.7,33.9,440.4,36,42,8.13,592.6,119.8,0.93,29.7,0.35,0,3,0,0,0,0,7.357142857,0.596816954,6.571428571,1.272418021,44.61428571,25.15978462,29.82857143,0.340168026,0.364857143,0.039308305,328.7571429,86.13663288,32.85714286,6.542898731,37.57142857,5.191568256,1.231964459,-1.131943932,-0.020320204,1.42467827,-1.062863963,-0.03423252,2.218168286,-0.231934163,1.082878568,0,0,0,0,0,0,0,30.15,80,0.093276287,,,,,
P003,Player F1,F,27,4,3/1/2026,8.1,7,6,7,8,71.3,6,71.3,0,200.2,32,34,5.12,407.8,149.9,0.96,29.7,0.35,0,3,0,0,0,0,7.585714286,0.514550197,6.428571429,1.272418021,52.25714286,23.74277835,29.7,0,0.364857143,0.039308305,299,89.89504992,31.71428571,5.736267245,37.28571429,5.345224838,1.213864287,-0.345045716,0.8383706,0.470165692,-1.049632754,-0.034032731,-1.945658408,-0.756500528,-0.072170371,0,0,0,0,1,0,0,27.15,74.3,0.09184203,,,,,
P003,Player F1,F,27,4,3/2/2026,7.2,5,5,7,9,75.6,5,63,0,324,36,30,4.62,449.9,171.9,0.99,30.2,0.302,0,3,0,0,0,0,7.5,0.522812905,6.285714286,1.380131119,53.64285714,24.92534568,29.77142857,0.188982237,0.343142857,0.018142295,304.6857143,90.06144992,32.28571429,5.964178784,36.85714286,5.843188953,-0.332345341,-1.118667557,0.830114271,1.400549343,-0.719772596,-2.058135748,0.181551264,-0.222280492,-0.645770848,0,0,0,0,0,0,0,27.8,72.2,0.086325967,,,,,
P003,Player F1,F,27,4,3/3/2026,7.5,6,6,6,8,16.4,4,41.2,30.3,356.1,33,26,8.81,624,147.5,0.97,30.2,0.35,0,3,0,0,0,0,7.542857143,0.506152621,6.142857143,1.345185418,46.34285714,27.53669413,29.84285714,0.243975018,0.343142857,0.018142295,324.1714286,83.0957222,31.57142857,5.442338433,35.85714286,7.081162132,0.182049148,-0.329505451,-0.039619183,0.448310714,-0.713526161,-0.009996119,0.721377872,-0.618662235,-1.216531089,0,0,0,0,0,0,1,27.25,75,0.126458661,,,,,
P003,Player F1,F,27,4,3/4/2026,6.8,9,8,6,8,45.9,4,30.6,0,292.2,29,35,6.07,310.4,119.4,0.89,30.2,0.35,0,3,0,0,0,0,7.385714286,0.545980987,6,1,50.21428571,24.78671879,29.91428571,0.267261242,0.343142857,0.018142295,310.5857143,78.71292627,32.42857143,4.197504928,35.14285714,6.841748593,-1.021052883,1.230132236,-0.039395678,0.445271573,-0.707440118,-0.009939812,-0.364574044,-1.14601532,0.093023875,1,1,0,0,0,1,0,24.2,70.1,0.085694412,,,,,
P003,Player F1,F,27,4,3/5/2026,8.2,8,7,6,8,66.4,6,66.4,0,291.8,32,35,6.54,429.1,110.3,0.95,30.2,0.35,0,3,0,0,0,0,7.585714286,0.552052447,6.142857143,1.069044968,51.48571429,25.44231571,29.98571429,0.267261242,0.343142857,0.018142295,306,78.74302085,33.42857143,2.699206233,35.42857143,6.778818551,1.39425975,0.436293395,-0.039175912,0.442293537,-0.701507704,-0.009884445,-0.369062604,-0.732756731,0.092501217,0,0,0,0,0,0,0,27.3,77.6,0.097396371,,,,,
P004,Player C1,C,28,2,12/6/2025,7.2,5,3,3,8,24,5,60.2,32.2,349.8,33,24,6.47,505.6,97,1,30,0.35,0,3,0,0,0,0,7.2,0,3,0,24,0,30,0,0.35,0,349.8,0,33,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8,84,0.060293925,,,,,
P004,Player C1,C,28,2,12/7/2025,8.1,8,4,5,9,64.5,6,64.5,0,229.4,23,30,6.21,278.4,89.4,1,30,0.35,0,3,0,0,0,0,7.65,0.636396103,3.5,0.707106781,44.25,28.63782464,30,0,0.35,0,289.6,85.13565645,28,7.071067812,27,4.242640687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.15,85.6,0.040447201,,,,,
P004,Player C1,C,28,2,12/8/2025,8.9,7,4,4,9,43,6,43,0,321.9,34,26,6.29,368.4,85.5,1,30.1,0.383,0,3,0,0,0,0,8.066666667,0.850490055,3.666666667,0.577350269,43.83333333,20.262856,30.03333333,0.057735027,0.361,0.019052559,300.3666667,63.02224475,30,6.08276253,26.66666667,3.055050463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.35,88.1,0.06058691,,,,,
P004,Player C1,C,28,2,12/9/2025,7.1,8,4,5,7,18.9,5,50,27.4,390.7,33,23,6.59,434.8,107.9,1,30.1,0.35,0,3,0,0,0,0,7.825,0.846069343,3.75,0.5,37.6,20.71569453,30.05,0.057735027,0.35825,0.0165,322.95,68.46821647,30.75,5.188127472,25.75,3.095695937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.65,82.4,0.041146539,,,,,
